
Epoch 1:
features.0.0.weight: max=0.441912, mean=0.080115
Epoch 58:
features.0.0.weight: max=0.571743, mean=0.096911
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.085202, mean=0.029106
features.0.1.bias: max=0.057315, mean=0.023633
features.1.0.weight: max=0.030526, mean=0.004563
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.068638, mean=0.028796
features.1.1.bias: max=0.083710, mean=0.030723
classifier.weight: max=0.134991, mean=0.039673
classifier.bias: max=0.068391, mean=0.031668

Epoch 59:
features.0.0.weight: max=0.378244, mean=0.077671
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.103204, mean=0.028219
features.0.1.bias: max=0.062337, mean=0.020330
features.1.0.weight: max=0.036543, mean=0.004665
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.071947, mean=0.030955
features.1.1.bias: max=0.079452, mean=0.031395
classifier.weight: max=0.163299, mean=0.035243
classifier.bias: max=0.086649, mean=0.025546

Epoch 60:
features.0.0.weight: max=0.355248, mean=0.062710
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.112094, mean=0.027392
features.0.1.bias: max=0.064933, mean=0.022782
features.1.0.weight: max=0.028393, mean=0.003836
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.054294, mean=0.017619
features.1.1.bias: max=0.051319, mean=0.018767
classifier.weight: max=0.157218, mean=0.030980
classifier.bias: max=0.094156, mean=0.023393

Epoch 61:
features.0.0.weight: max=0.362606, mean=0.074227
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.098525, mean=0.037715
features.0.1.bias: max=0.049376, mean=0.024669
features.1.0.weight: max=0.032509, mean=0.004474
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.043710, mean=0.016793
features.1.1.bias: max=0.046963, mean=0.017600
classifier.weight: max=0.085629, mean=0.027768
classifier.bias: max=0.047782, mean=0.019762

Epoch 62:
features.0.0.weight: max=0.515443, mean=0.074855
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.088726, mean=0.029759
features.0.1.bias: max=0.121616, mean=0.026788
features.1.0.weight: max=0.037085, mean=0.004416
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.069911, mean=0.019454
features.1.1.bias: max=0.065368, mean=0.020240
classifier.weight: max=0.085691, mean=0.030821
classifier.bias: max=0.044163, mean=0.026404

Epoch 63:
features.0.0.weight: max=0.279214, mean=0.060514
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.090287, mean=0.026741
features.0.1.bias: max=0.063683, mean=0.022102
features.1.0.weight: max=0.024915, mean=0.003946
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.071780, mean=0.021496
features.1.1.bias: max=0.055541, mean=0.021138
classifier.weight: max=0.132078, mean=0.036822
classifier.bias: max=0.068681, mean=0.025436

Epoch 64:
features.0.0.weight: max=0.353320, mean=0.047139
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.084048, mean=0.025210
features.0.1.bias: max=0.055894, mean=0.019946
features.1.0.weight: max=0.038545, mean=0.003717
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.037658, mean=0.013818
features.1.1.bias: max=0.037351, mean=0.013214
classifier.weight: max=0.091458, mean=0.023000
classifier.bias: max=0.043098, mean=0.018499

Epoch 65:
features.0.0.weight: max=0.532523, mean=0.106895
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.087280, mean=0.026455
features.0.1.bias: max=0.055908, mean=0.021312
features.1.0.weight: max=0.037990, mean=0.004487
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.040196, mean=0.014787
features.1.1.bias: max=0.047099, mean=0.014797
classifier.weight: max=0.089373, mean=0.029545
classifier.bias: max=0.043118, mean=0.023283

Epoch 66:
features.0.0.weight: max=0.403657, mean=0.066977
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.086915, mean=0.032042
features.0.1.bias: max=0.087917, mean=0.023912
features.1.0.weight: max=0.052131, mean=0.004707
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.072105, mean=0.020550
features.1.1.bias: max=0.083520, mean=0.023178
classifier.weight: max=0.136516, mean=0.036130
classifier.bias: max=0.078594, mean=0.032392

Epoch 67:
features.0.0.weight: max=0.396387, mean=0.073302
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.111101, mean=0.027617
features.0.1.bias: max=0.058970, mean=0.017687
features.1.0.weight: max=0.026813, mean=0.003416
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.053864, mean=0.019518
features.1.1.bias: max=0.046629, mean=0.020644
classifier.weight: max=0.104987, mean=0.029191
classifier.bias: max=0.056209, mean=0.019842

Epoch 68:
features.0.0.weight: max=0.342651, mean=0.065178
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.131987, mean=0.028799
features.0.1.bias: max=0.058025, mean=0.019926
features.1.0.weight: max=0.025743, mean=0.003659
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.057424, mean=0.019766
features.1.1.bias: max=0.050637, mean=0.018337
classifier.weight: max=0.122816, mean=0.029467
classifier.bias: max=0.063180, mean=0.020317

Epoch 69:
features.0.0.weight: max=0.365881, mean=0.058117
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.058056, mean=0.028405
features.0.1.bias: max=0.090989, mean=0.025708
features.1.0.weight: max=0.028825, mean=0.003911
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.045687, mean=0.016449
features.1.1.bias: max=0.039311, mean=0.017021
classifier.weight: max=0.111775, mean=0.031131
classifier.bias: max=0.050854, mean=0.025044

Epoch 70:
features.0.0.weight: max=0.417453, mean=0.079036
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.096640, mean=0.029690
features.0.1.bias: max=0.070692, mean=0.019266
features.1.0.weight: max=0.031066, mean=0.004819
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.058627, mean=0.022511
features.1.1.bias: max=0.061926, mean=0.022466
classifier.weight: max=0.128537, mean=0.042688
classifier.bias: max=0.071675, mean=0.032524

Epoch 71:
features.0.0.weight: max=0.481504, mean=0.087149
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.094385, mean=0.033742
features.0.1.bias: max=0.067718, mean=0.023451
features.1.0.weight: max=0.045144, mean=0.005002
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.068334, mean=0.024517
features.1.1.bias: max=0.074255, mean=0.024533
classifier.weight: max=0.118079, mean=0.030701
classifier.bias: max=0.063450, mean=0.024139

Epoch 72:
features.0.0.weight: max=0.668171, mean=0.120379
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.090834, mean=0.033894
features.0.1.bias: max=0.070946, mean=0.025279
features.1.0.weight: max=0.053847, mean=0.005091
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.084535, mean=0.023442
features.1.1.bias: max=0.070823, mean=0.024261
classifier.weight: max=0.165123, mean=0.047995
classifier.bias: max=0.058281, mean=0.036395

Epoch 73:
features.0.0.weight: max=0.240899, mean=0.050421
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.099711, mean=0.023806
features.0.1.bias: max=0.051624, mean=0.017020
features.1.0.weight: max=0.026878, mean=0.003582
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.043179, mean=0.013193
features.1.1.bias: max=0.037880, mean=0.013042
classifier.weight: max=0.099729, mean=0.025849
classifier.bias: max=0.049983, mean=0.018019

Epoch 74:
features.0.0.weight: max=0.605343, mean=0.093378
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.138428, mean=0.034389
features.0.1.bias: max=0.065656, mean=0.027095
features.1.0.weight: max=0.031840, mean=0.004949
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.091054, mean=0.032441
features.1.1.bias: max=0.099517, mean=0.033650
classifier.weight: max=0.137072, mean=0.056053
classifier.bias: max=0.069975, mean=0.044178

Epoch 75:
features.0.0.weight: max=0.284345, mean=0.043381
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.106783, mean=0.030959
features.0.1.bias: max=0.066991, mean=0.018171
features.1.0.weight: max=0.025807, mean=0.004078
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.043999, mean=0.018413
features.1.1.bias: max=0.047660, mean=0.017567
classifier.weight: max=0.094354, mean=0.028596
classifier.bias: max=0.041501, mean=0.022040

Epoch 76:
features.0.0.weight: max=0.172681, mean=0.044327
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.059668, mean=0.022560
features.0.1.bias: max=0.042782, mean=0.016093
features.1.0.weight: max=0.022042, mean=0.003074
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.069566, mean=0.020370
features.1.1.bias: max=0.060305, mean=0.021445
classifier.weight: max=0.102146, mean=0.033152
classifier.bias: max=0.055858, mean=0.025784

Epoch 77:
features.0.0.weight: max=0.394804, mean=0.078101
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.069497, mean=0.024749
features.0.1.bias: max=0.050378, mean=0.015829
features.1.0.weight: max=0.034361, mean=0.003400
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.050365, mean=0.014460
features.1.1.bias: max=0.050964, mean=0.014835
classifier.weight: max=0.098896, mean=0.023888
classifier.bias: max=0.053155, mean=0.016668

Epoch 78:
features.0.0.weight: max=0.499689, mean=0.093397
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.094047, mean=0.026009
features.0.1.bias: max=0.111827, mean=0.024807
features.1.0.weight: max=0.042061, mean=0.003942
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.048916, mean=0.015137
features.1.1.bias: max=0.051880, mean=0.015996
classifier.weight: max=0.176700, mean=0.044094
classifier.bias: max=0.085763, mean=0.035130

Epoch 79:
features.0.0.weight: max=0.551574, mean=0.100155
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.110761, mean=0.028411
features.0.1.bias: max=0.079244, mean=0.024018
features.1.0.weight: max=0.046878, mean=0.004253
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.035741, mean=0.015465
features.1.1.bias: max=0.037126, mean=0.014581
classifier.weight: max=0.110377, mean=0.025748
classifier.bias: max=0.049588, mean=0.019815

Epoch 80:
features.0.0.weight: max=0.354909, mean=0.061149
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.106561, mean=0.031794
features.0.1.bias: max=0.090934, mean=0.021959
features.1.0.weight: max=0.029042, mean=0.004334
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.062564, mean=0.021013
features.1.1.bias: max=0.052205, mean=0.022168
classifier.weight: max=0.105016, mean=0.033047
classifier.bias: max=0.056721, mean=0.025647

Epoch 81:
features.0.0.weight: max=0.218357, mean=0.063214
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.116924, mean=0.034596
features.0.1.bias: max=0.093347, mean=0.020987
features.1.0.weight: max=0.038907, mean=0.004248
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.052572, mean=0.017846
features.1.1.bias: max=0.051464, mean=0.017024
classifier.weight: max=0.142310, mean=0.031047
classifier.bias: max=0.064867, mean=0.024471

Epoch 82:
features.0.0.weight: max=0.445781, mean=0.083016
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.115143, mean=0.028539
features.0.1.bias: max=0.090102, mean=0.021852
features.1.0.weight: max=0.042202, mean=0.004513
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.033238, mean=0.013446
features.1.1.bias: max=0.034271, mean=0.012018
classifier.weight: max=0.073265, mean=0.019894
classifier.bias: max=0.032963, mean=0.011541

Epoch 83:
features.0.0.weight: max=0.336615, mean=0.065057
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.103694, mean=0.036720
features.0.1.bias: max=0.071784, mean=0.023603
features.1.0.weight: max=0.042840, mean=0.006234
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.076406, mean=0.029278
features.1.1.bias: max=0.075574, mean=0.026651
classifier.weight: max=0.118206, mean=0.042943
classifier.bias: max=0.053067, mean=0.032141

Epoch 84:
features.0.0.weight: max=0.367106, mean=0.072538
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.089278, mean=0.027657
features.0.1.bias: max=0.063042, mean=0.021949
features.1.0.weight: max=0.040283, mean=0.003968
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.058499, mean=0.016399
features.1.1.bias: max=0.058663, mean=0.019381
classifier.weight: max=0.122083, mean=0.031045
classifier.bias: max=0.078903, mean=0.027780

Epoch 85:
features.0.0.weight: max=0.578945, mean=0.109764
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.180274, mean=0.044148
features.0.1.bias: max=0.089810, mean=0.032991
features.1.0.weight: max=0.049285, mean=0.005527
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.108492, mean=0.037365
features.1.1.bias: max=0.103121, mean=0.035981
classifier.weight: max=0.182534, mean=0.053723
classifier.bias: max=0.086363, mean=0.039612

Epoch 86:
features.0.0.weight: max=0.656095, mean=0.082453
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.110344, mean=0.031449
features.0.1.bias: max=0.079317, mean=0.020470
features.1.0.weight: max=0.043834, mean=0.004933
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.059768, mean=0.022028
features.1.1.bias: max=0.064503, mean=0.025056
classifier.weight: max=0.110549, mean=0.032247
classifier.bias: max=0.058024, mean=0.026094

Epoch 87:
features.0.0.weight: max=0.438761, mean=0.100884
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.115832, mean=0.036671
features.0.1.bias: max=0.073510, mean=0.024051
features.1.0.weight: max=0.038200, mean=0.005017
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.054007, mean=0.015340
features.1.1.bias: max=0.052412, mean=0.015244
classifier.weight: max=0.109773, mean=0.035867
classifier.bias: max=0.050769, mean=0.029070

Epoch 88:
features.0.0.weight: max=0.575890, mean=0.103682
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.125403, mean=0.030352
features.0.1.bias: max=0.085311, mean=0.025528
features.1.0.weight: max=0.049440, mean=0.004845
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.047932, mean=0.016178
features.1.1.bias: max=0.051043, mean=0.015301
classifier.weight: max=0.089292, mean=0.023837
classifier.bias: max=0.044355, mean=0.017954

Epoch 89:
features.0.0.weight: max=0.347816, mean=0.073498
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.276763, mean=0.031400
features.0.1.bias: max=0.132518, mean=0.020015
features.1.0.weight: max=0.036514, mean=0.004929
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.080110, mean=0.023767
features.1.1.bias: max=0.063316, mean=0.021199
classifier.weight: max=0.144206, mean=0.037099
classifier.bias: max=0.069919, mean=0.026328

Epoch 90:
features.0.0.weight: max=0.594487, mean=0.094186
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.130742, mean=0.035616
features.0.1.bias: max=0.086963, mean=0.032411
features.1.0.weight: max=0.034582, mean=0.004751
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.080110, mean=0.025836
features.1.1.bias: max=0.076526, mean=0.024079
classifier.weight: max=0.139131, mean=0.057990
classifier.bias: max=0.072780, mean=0.040803

Epoch 91:
features.0.0.weight: max=0.439962, mean=0.060193
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.076326, mean=0.023908
features.0.1.bias: max=0.053589, mean=0.015616
features.1.0.weight: max=0.036583, mean=0.003533
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.044091, mean=0.017228
features.1.1.bias: max=0.045770, mean=0.016960
classifier.weight: max=0.085839, mean=0.030185
classifier.bias: max=0.043439, mean=0.022459

Epoch 92:
features.0.0.weight: max=0.408886, mean=0.086124
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.136849, mean=0.039630
features.0.1.bias: max=0.065682, mean=0.022828
features.1.0.weight: max=0.031217, mean=0.004559
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.068214, mean=0.025289
features.1.1.bias: max=0.080747, mean=0.026538
classifier.weight: max=0.113633, mean=0.040596
classifier.bias: max=0.060272, mean=0.032322

Epoch 93:
features.0.0.weight: max=0.415612, mean=0.083350
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.196718, mean=0.042413
features.0.1.bias: max=0.125645, mean=0.031961
features.1.0.weight: max=0.083448, mean=0.005995
