
Epoch 1:
features.0.0.weight: max=0.279751, mean=0.048286
classifier.bias: max=0.026520, mean=0.012326

Epoch 33:
features.0.0.weight: max=0.215953, mean=0.039919
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.033187, mean=0.014081
features.0.1.bias: max=0.025592, mean=0.008527
features.1.0.weight: max=0.030498, mean=0.003548
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.066707, mean=0.015069
features.1.1.bias: max=0.036902, mean=0.012313
features.2.0.weight: max=0.017347, mean=0.001695
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.063665, mean=0.017258
features.2.1.bias: max=0.054655, mean=0.013523
features.3.0.weight: max=0.003043, mean=0.000283
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.027685, mean=0.007449
features.3.1.bias: max=0.024945, mean=0.007075
classifier.weight: max=0.047161, mean=0.015431
classifier.bias: max=0.033531, mean=0.017701

Epoch 34:
features.0.0.weight: max=0.283033, mean=0.068696
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.060439, mean=0.017353
features.0.1.bias: max=0.059858, mean=0.019056
features.1.0.weight: max=0.048738, mean=0.004544
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.134990, mean=0.021341
features.1.1.bias: max=0.081222, mean=0.016033
features.2.0.weight: max=0.031726, mean=0.002218
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.099182, mean=0.022433
features.2.1.bias: max=0.052060, mean=0.016782
features.3.0.weight: max=0.003721, mean=0.000365
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.024557, mean=0.008551
features.3.1.bias: max=0.023332, mean=0.007753
classifier.weight: max=0.081069, mean=0.015966
classifier.bias: max=0.050752, mean=0.016367

Epoch 35:
features.0.0.weight: max=0.281101, mean=0.058935
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.069226, mean=0.015352
features.0.1.bias: max=0.056114, mean=0.016756
features.1.0.weight: max=0.035668, mean=0.003920
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.064387, mean=0.018105
features.1.1.bias: max=0.051549, mean=0.014846
features.2.0.weight: max=0.024529, mean=0.001838
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.057675, mean=0.018015
features.2.1.bias: max=0.052128, mean=0.013856
features.3.0.weight: max=0.004295, mean=0.000305
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.022200, mean=0.007176
features.3.1.bias: max=0.020635, mean=0.007179
classifier.weight: max=0.051866, mean=0.013393
classifier.bias: max=0.042405, mean=0.016341

Epoch 36:
features.0.0.weight: max=0.309752, mean=0.062439
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.096954, mean=0.018134
features.0.1.bias: max=0.057309, mean=0.014319
features.1.0.weight: max=0.052575, mean=0.004487
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.042997, mean=0.014986
features.1.1.bias: max=0.049997, mean=0.015714
features.2.0.weight: max=0.021167, mean=0.002095
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.091003, mean=0.021597
features.2.1.bias: max=0.060732, mean=0.016722
features.3.0.weight: max=0.003822, mean=0.000343
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.030744, mean=0.008735
features.3.1.bias: max=0.030761, mean=0.008956
classifier.weight: max=0.081821, mean=0.016745
classifier.bias: max=0.059614, mean=0.022116

Epoch 37:
features.0.0.weight: max=0.331218, mean=0.043569
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.033515, mean=0.010128
features.0.1.bias: max=0.022620, mean=0.010035
features.1.0.weight: max=0.032436, mean=0.003101
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.074554, mean=0.014655
features.1.1.bias: max=0.040201, mean=0.011615
features.2.0.weight: max=0.023641, mean=0.001653
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.064590, mean=0.014995
features.2.1.bias: max=0.046162, mean=0.010947
features.3.0.weight: max=0.003052, mean=0.000264
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.013349, mean=0.004386
features.3.1.bias: max=0.013215, mean=0.003951
classifier.weight: max=0.038956, mean=0.007822
classifier.bias: max=0.024338, mean=0.007798

Epoch 38:
features.0.0.weight: max=0.220140, mean=0.030764
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.074640, mean=0.013306
features.0.1.bias: max=0.058526, mean=0.010007
features.1.0.weight: max=0.027421, mean=0.002777
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.047839, mean=0.012355
features.1.1.bias: max=0.037906, mean=0.010314
features.2.0.weight: max=0.020406, mean=0.001576
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.057009, mean=0.013672
features.2.1.bias: max=0.044155, mean=0.011699
features.3.0.weight: max=0.003066, mean=0.000237
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.014362, mean=0.004302
features.3.1.bias: max=0.015563, mean=0.004777
classifier.weight: max=0.037143, mean=0.007394
classifier.bias: max=0.028725, mean=0.010646

Epoch 39:
features.0.0.weight: max=0.174690, mean=0.031320
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.028269, mean=0.009318
features.0.1.bias: max=0.027459, mean=0.008831
features.1.0.weight: max=0.033135, mean=0.002417
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.047556, mean=0.010971
features.1.1.bias: max=0.029720, mean=0.008928
features.2.0.weight: max=0.018027, mean=0.001250
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.049832, mean=0.012429
features.2.1.bias: max=0.039034, mean=0.009033
features.3.0.weight: max=0.003305, mean=0.000214
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.013486, mean=0.003896
features.3.1.bias: max=0.011917, mean=0.003470
classifier.weight: max=0.048368, mean=0.007441
classifier.bias: max=0.029085, mean=0.009105

Epoch 40:
features.0.0.weight: max=0.237702, mean=0.048439
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.059238, mean=0.014304
features.0.1.bias: max=0.040250, mean=0.013923
features.1.0.weight: max=0.040100, mean=0.003748
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.058450, mean=0.017580
features.1.1.bias: max=0.039207, mean=0.013085
features.2.0.weight: max=0.031669, mean=0.001946
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.097221, mean=0.020391
features.2.1.bias: max=0.064686, mean=0.015686
features.3.0.weight: max=0.006290, mean=0.000319
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.025329, mean=0.006983
features.3.1.bias: max=0.022020, mean=0.006600
classifier.weight: max=0.057617, mean=0.012963
classifier.bias: max=0.044325, mean=0.015408

Epoch 41:
features.0.0.weight: max=0.262974, mean=0.046552
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.037822, mean=0.013775
features.0.1.bias: max=0.030345, mean=0.010788
features.1.0.weight: max=0.033871, mean=0.003760
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.057298, mean=0.018995
features.1.1.bias: max=0.046604, mean=0.013697
features.2.0.weight: max=0.028491, mean=0.002073
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.078511, mean=0.017391
features.2.1.bias: max=0.057099, mean=0.014079
features.3.0.weight: max=0.003131, mean=0.000335
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.023065, mean=0.008728
features.3.1.bias: max=0.021356, mean=0.008375
classifier.weight: max=0.044793, mean=0.015251
classifier.bias: max=0.037503, mean=0.017781

Epoch 42:
features.0.0.weight: max=0.257153, mean=0.045365
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.069076, mean=0.012493
features.0.1.bias: max=0.051311, mean=0.012607
features.1.0.weight: max=0.030947, mean=0.003326
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.065580, mean=0.015456
features.1.1.bias: max=0.054315, mean=0.012910
features.2.0.weight: max=0.027523, mean=0.001741
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.076723, mean=0.014638
features.2.1.bias: max=0.054575, mean=0.011535
features.3.0.weight: max=0.003248, mean=0.000263
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.017606, mean=0.005769
features.3.1.bias: max=0.016308, mean=0.005377
classifier.weight: max=0.048784, mean=0.010719
classifier.bias: max=0.029423, mean=0.013084

Epoch 43:
features.0.0.weight: max=0.382304, mean=0.063300
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.087473, mean=0.017664
features.0.1.bias: max=0.075659, mean=0.016880
features.1.0.weight: max=0.052256, mean=0.004202
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.090999, mean=0.019189
features.1.1.bias: max=0.050628, mean=0.014420
features.2.0.weight: max=0.027450, mean=0.002311
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.093174, mean=0.022019
features.2.1.bias: max=0.083987, mean=0.016934
features.3.0.weight: max=0.003777, mean=0.000361
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.033040, mean=0.009620
features.3.1.bias: max=0.030371, mean=0.009093
classifier.weight: max=0.068600, mean=0.019399
classifier.bias: max=0.045864, mean=0.021678

Epoch 44:
features.0.0.weight: max=0.472772, mean=0.057333
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.085843, mean=0.017002
features.0.1.bias: max=0.074361, mean=0.015515
features.1.0.weight: max=0.051290, mean=0.004476
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.099807, mean=0.020203
features.1.1.bias: max=0.076593, mean=0.016422
features.2.0.weight: max=0.026400, mean=0.002185
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.077623, mean=0.020553
features.2.1.bias: max=0.071815, mean=0.015808
features.3.0.weight: max=0.003149, mean=0.000341
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.024630, mean=0.007233
features.3.1.bias: max=0.024431, mean=0.007462
classifier.weight: max=0.052998, mean=0.013960
classifier.bias: max=0.038086, mean=0.017858

Epoch 45:
features.0.0.weight: max=0.324524, mean=0.052582
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.060306, mean=0.015393
features.0.1.bias: max=0.044963, mean=0.013851
features.1.0.weight: max=0.046018, mean=0.003616
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.051837, mean=0.015016
features.1.1.bias: max=0.042023, mean=0.011068
features.2.0.weight: max=0.026580, mean=0.001931
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.068663, mean=0.018191
features.2.1.bias: max=0.052850, mean=0.014231
features.3.0.weight: max=0.003972, mean=0.000311
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.020491, mean=0.004976
features.3.1.bias: max=0.016162, mean=0.004873
classifier.weight: max=0.038909, mean=0.008882
classifier.bias: max=0.027434, mean=0.010351

Epoch 46:
features.0.0.weight: max=0.314489, mean=0.052204
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.042568, mean=0.013313
features.0.1.bias: max=0.043434, mean=0.010282
features.1.0.weight: max=0.028770, mean=0.003130
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.051642, mean=0.015024
features.1.1.bias: max=0.043854, mean=0.010964
features.2.0.weight: max=0.022137, mean=0.001657
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.051267, mean=0.015228
features.2.1.bias: max=0.043177, mean=0.011912
features.3.0.weight: max=0.003465, mean=0.000278
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.019574, mean=0.006831
features.3.1.bias: max=0.020159, mean=0.006403
classifier.weight: max=0.045640, mean=0.013068
classifier.bias: max=0.035124, mean=0.015375

Epoch 47:
features.0.0.weight: max=0.311989, mean=0.042054
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.033483, mean=0.010705
features.0.1.bias: max=0.028850, mean=0.010931
features.1.0.weight: max=0.028300, mean=0.002899
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.053824, mean=0.013691
features.1.1.bias: max=0.041989, mean=0.010980
features.2.0.weight: max=0.018400, mean=0.001479
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.041811, mean=0.013398
features.2.1.bias: max=0.040596, mean=0.011088
features.3.0.weight: max=0.002576, mean=0.000232
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.013913, mean=0.003731
features.3.1.bias: max=0.009820, mean=0.003143
classifier.weight: max=0.032929, mean=0.007098
classifier.bias: max=0.017296, mean=0.006124

Epoch 48:
features.0.0.weight: max=0.247375, mean=0.028499
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.050717, mean=0.014371
features.0.1.bias: max=0.041777, mean=0.009780
features.1.0.weight: max=0.038430, mean=0.003380
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.082236, mean=0.017910
features.1.1.bias: max=0.058770, mean=0.012500
features.2.0.weight: max=0.022833, mean=0.001841
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.088549, mean=0.019691
features.2.1.bias: max=0.051444, mean=0.014312
features.3.0.weight: max=0.004093, mean=0.000311
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.016344, mean=0.004837
features.3.1.bias: max=0.013266, mean=0.004492
classifier.weight: max=0.034647, mean=0.009520
classifier.bias: max=0.025771, mean=0.011717

Epoch 49:
features.0.0.weight: max=0.257447, mean=0.055442
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.043081, mean=0.012383
features.0.1.bias: max=0.033644, mean=0.011497
features.1.0.weight: max=0.044591, mean=0.004203
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.064632, mean=0.016336
features.1.1.bias: max=0.060218, mean=0.013330
features.2.0.weight: max=0.024417, mean=0.002040
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.068776, mean=0.017729
features.2.1.bias: max=0.046953, mean=0.013493
features.3.0.weight: max=0.004364, mean=0.000339
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.022330, mean=0.007444
features.3.1.bias: max=0.021871, mean=0.007117
classifier.weight: max=0.053012, mean=0.015960
classifier.bias: max=0.037626, mean=0.017820

Epoch 50:
features.0.0.weight: max=0.238265, mean=0.055052
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.050272, mean=0.014082
features.0.1.bias: max=0.049054, mean=0.014404
features.1.0.weight: max=0.050852, mean=0.004423
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.068292, mean=0.022454
features.1.1.bias: max=0.044578, mean=0.016353
features.2.0.weight: max=0.039482, mean=0.002438
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.091244, mean=0.024296
features.2.1.bias: max=0.067673, mean=0.017819
features.3.0.weight: max=0.006577, mean=0.000383
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.021540, mean=0.006737
features.3.1.bias: max=0.018353, mean=0.006375
classifier.weight: max=0.059113, mean=0.013099
classifier.bias: max=0.041043, mean=0.015323

Epoch 51:
features.0.0.weight: max=0.261865, mean=0.038298
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.041152, mean=0.011934
features.0.1.bias: max=0.033825, mean=0.009065
features.1.0.weight: max=0.039007, mean=0.002714
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.040875, mean=0.010357
features.1.1.bias: max=0.025484, mean=0.008422
features.2.0.weight: max=0.016671, mean=0.001348
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.062014, mean=0.012001
features.2.1.bias: max=0.053919, mean=0.009389
features.3.0.weight: max=0.003607, mean=0.000213
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.009009, mean=0.002704
features.3.1.bias: max=0.008755, mean=0.002698
classifier.weight: max=0.027484, mean=0.005007
classifier.bias: max=0.016723, mean=0.006688

Epoch 52:
features.0.0.weight: max=0.313120, mean=0.058941
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.044097, mean=0.015024
features.0.1.bias: max=0.045247, mean=0.011018
features.1.0.weight: max=0.045559, mean=0.003730
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.087195, mean=0.017131
features.1.1.bias: max=0.061719, mean=0.014322
features.2.0.weight: max=0.018410, mean=0.001879
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.102459, mean=0.020280
features.2.1.bias: max=0.081385, mean=0.015868
features.3.0.weight: max=0.003875, mean=0.000317
