
Epoch 1:
features.0.0.weight: max=0.072100, mean=0.012131
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.028494, mean=0.006986
features.1.1.bias: max=0.021635, mean=0.005970
features.2.0.weight: max=0.009683, mean=0.000867
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.020833, mean=0.005581
features.2.1.bias: max=0.024854, mean=0.004911
features.3.0.weight: max=0.005345, mean=0.000406
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.018597, mean=0.004397
features.3.1.bias: max=0.015650, mean=0.003159
features.4.0.weight: max=0.004649, mean=0.000191
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.018013, mean=0.004329
features.4.1.bias: max=0.012277, mean=0.003109
features.5.0.weight: max=0.001919, mean=0.000085
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.009880, mean=0.002356
features.5.1.bias: max=0.009633, mean=0.002502
classifier.weight: max=0.025913, mean=0.004398
classifier.bias: max=0.015791, mean=0.005612

Epoch 24:
features.0.0.weight: max=0.130192, mean=0.016945
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.025328, mean=0.007121
features.0.1.bias: max=0.019490, mean=0.006313
features.1.0.weight: max=0.019199, mean=0.001641
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.025857, mean=0.006566
features.1.1.bias: max=0.014223, mean=0.004589
features.2.0.weight: max=0.014556, mean=0.000798
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.016751, mean=0.004614
features.2.1.bias: max=0.015025, mean=0.004089
features.3.0.weight: max=0.005729, mean=0.000375
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.022001, mean=0.004405
features.3.1.bias: max=0.012187, mean=0.002718
features.4.0.weight: max=0.005354, mean=0.000177
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.035635, mean=0.004331
features.4.1.bias: max=0.018777, mean=0.002730
features.5.0.weight: max=0.003066, mean=0.000085
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.013022, mean=0.003138
features.5.1.bias: max=0.012234, mean=0.002727
classifier.weight: max=0.047847, mean=0.006146
classifier.bias: max=0.023544, mean=0.006571

Epoch 25:
features.0.0.weight: max=0.232613, mean=0.018542
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.044476, mean=0.010474
features.0.1.bias: max=0.026255, mean=0.006245
features.1.0.weight: max=0.022718, mean=0.001528
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.036233, mean=0.007930
features.1.1.bias: max=0.022030, mean=0.004400
features.2.0.weight: max=0.021252, mean=0.000724
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.032364, mean=0.005019
features.2.1.bias: max=0.025546, mean=0.004315
features.3.0.weight: max=0.009342, mean=0.000328
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.017893, mean=0.003415
features.3.1.bias: max=0.012242, mean=0.002227
features.4.0.weight: max=0.004891, mean=0.000154
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.021808, mean=0.003793
features.4.1.bias: max=0.020916, mean=0.002714
features.5.0.weight: max=0.001851, mean=0.000074
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.008347, mean=0.001980
features.5.1.bias: max=0.006120, mean=0.001804
classifier.weight: max=0.029058, mean=0.003514
classifier.bias: max=0.010771, mean=0.004004

Epoch 26:
features.0.0.weight: max=0.068733, mean=0.012005
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.016313, mean=0.003796
features.0.1.bias: max=0.025247, mean=0.004428
features.1.0.weight: max=0.011383, mean=0.000861
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.011585, mean=0.003614
features.1.1.bias: max=0.010624, mean=0.002989
features.2.0.weight: max=0.005092, mean=0.000411
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.016587, mean=0.002785
features.2.1.bias: max=0.014458, mean=0.002656
features.3.0.weight: max=0.003943, mean=0.000201
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.009709, mean=0.002052
features.3.1.bias: max=0.006002, mean=0.001321
features.4.0.weight: max=0.002131, mean=0.000094
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.009927, mean=0.001950
features.4.1.bias: max=0.007622, mean=0.001348
features.5.0.weight: max=0.000978, mean=0.000043
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.003418, mean=0.000922
features.5.1.bias: max=0.002860, mean=0.000860
classifier.weight: max=0.015102, mean=0.001794
classifier.bias: max=0.006859, mean=0.001968

Epoch 27:
features.0.0.weight: max=0.137978, mean=0.016263
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.017018, mean=0.004534
features.0.1.bias: max=0.011218, mean=0.004278
features.1.0.weight: max=0.013067, mean=0.001315
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.040520, mean=0.006901
features.1.1.bias: max=0.011921, mean=0.004787
features.2.0.weight: max=0.014868, mean=0.000765
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.015122, mean=0.005611
features.2.1.bias: max=0.015750, mean=0.004448
features.3.0.weight: max=0.008260, mean=0.000353
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.032503, mean=0.004046
features.3.1.bias: max=0.023022, mean=0.002490
features.4.0.weight: max=0.005519, mean=0.000167
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.028602, mean=0.003574
features.4.1.bias: max=0.017735, mean=0.002304
features.5.0.weight: max=0.001731, mean=0.000074
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.012153, mean=0.001828
features.5.1.bias: max=0.007125, mean=0.001722
classifier.weight: max=0.023836, mean=0.003428
classifier.bias: max=0.011621, mean=0.004055

Epoch 28:
features.0.0.weight: max=0.160095, mean=0.041521
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.079358, mean=0.010025
features.0.1.bias: max=0.059834, mean=0.010651
features.1.0.weight: max=0.038352, mean=0.002450
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.039524, mean=0.009604
features.1.1.bias: max=0.037198, mean=0.008503
features.2.0.weight: max=0.013887, mean=0.001067
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.038480, mean=0.008996
features.2.1.bias: max=0.034385, mean=0.008518
features.3.0.weight: max=0.007523, mean=0.000479
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.021529, mean=0.005218
features.3.1.bias: max=0.014051, mean=0.003479
features.4.0.weight: max=0.006203, mean=0.000215
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.030144, mean=0.005108
features.4.1.bias: max=0.018815, mean=0.003513
features.5.0.weight: max=0.002191, mean=0.000097
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.011840, mean=0.002849
features.5.1.bias: max=0.010022, mean=0.002973
classifier.weight: max=0.039963, mean=0.005267
classifier.bias: max=0.025374, mean=0.006630

Epoch 29:
features.0.0.weight: max=0.060058, mean=0.011254
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.022593, mean=0.006051
features.0.1.bias: max=0.018697, mean=0.005545
features.1.0.weight: max=0.013286, mean=0.001010
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.015736, mean=0.004511
features.1.1.bias: max=0.014632, mean=0.003544
features.2.0.weight: max=0.008712, mean=0.000489
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.015004, mean=0.003300
features.2.1.bias: max=0.011758, mean=0.003187
features.3.0.weight: max=0.004739, mean=0.000220
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.014161, mean=0.002702
features.3.1.bias: max=0.008398, mean=0.001838
features.4.0.weight: max=0.002978, mean=0.000114
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.010868, mean=0.002867
features.4.1.bias: max=0.009037, mean=0.002033
features.5.0.weight: max=0.001513, mean=0.000059
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.007768, mean=0.001271
features.5.1.bias: max=0.006807, mean=0.001474
classifier.weight: max=0.019650, mean=0.002598
classifier.bias: max=0.012410, mean=0.004270

Epoch 30:
features.0.0.weight: max=0.030460, mean=0.006885
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.007520, mean=0.002541
features.0.1.bias: max=0.006343, mean=0.001987
features.1.0.weight: max=0.005684, mean=0.000606
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.010098, mean=0.002008
features.1.1.bias: max=0.005291, mean=0.001454
features.2.0.weight: max=0.003715, mean=0.000284
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.006420, mean=0.001677
features.2.1.bias: max=0.006057, mean=0.001386
features.3.0.weight: max=0.002571, mean=0.000129
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.007761, mean=0.001287
features.3.1.bias: max=0.004107, mean=0.000825
features.4.0.weight: max=0.001389, mean=0.000054
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.007334, mean=0.001024
features.4.1.bias: max=0.004036, mean=0.000651
features.5.0.weight: max=0.000595, mean=0.000026
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.002351, mean=0.000606
features.5.1.bias: max=0.001726, mean=0.000507
classifier.weight: max=0.009759, mean=0.001493
classifier.bias: max=0.003995, mean=0.001527

Epoch 31:
features.0.0.weight: max=0.152025, mean=0.031019
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.046150, mean=0.013343
features.0.1.bias: max=0.035515, mean=0.009706
features.1.0.weight: max=0.031513, mean=0.002623
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.036501, mean=0.011964
features.1.1.bias: max=0.032394, mean=0.009200
features.2.0.weight: max=0.015311, mean=0.001283
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.028473, mean=0.006697
features.2.1.bias: max=0.026582, mean=0.005881
features.3.0.weight: max=0.009368, mean=0.000582
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.038927, mean=0.006211
features.3.1.bias: max=0.022822, mean=0.003970
features.4.0.weight: max=0.005656, mean=0.000272
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.035673, mean=0.006256
features.4.1.bias: max=0.023913, mean=0.004209
features.5.0.weight: max=0.001913, mean=0.000130
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.010130, mean=0.002988
features.5.1.bias: max=0.008580, mean=0.002591
classifier.weight: max=0.038613, mean=0.005694
classifier.bias: max=0.019397, mean=0.006559

Epoch 32:
features.0.0.weight: max=0.045747, mean=0.008694
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.011442, mean=0.002989
features.0.1.bias: max=0.006541, mean=0.002053
features.1.0.weight: max=0.015222, mean=0.000832
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.011209, mean=0.003362
features.1.1.bias: max=0.008933, mean=0.002190
features.2.0.weight: max=0.010185, mean=0.000401
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.011160, mean=0.002674
features.2.1.bias: max=0.009295, mean=0.002270
features.3.0.weight: max=0.003248, mean=0.000194
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.011644, mean=0.002073
features.3.1.bias: max=0.005318, mean=0.001342
features.4.0.weight: max=0.001889, mean=0.000091
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.011209, mean=0.001814
features.4.1.bias: max=0.007239, mean=0.001284
features.5.0.weight: max=0.000753, mean=0.000042
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.004836, mean=0.001272
features.5.1.bias: max=0.003930, mean=0.001180
classifier.weight: max=0.012804, mean=0.003169
classifier.bias: max=0.006948, mean=0.003623

Epoch 33:
features.0.0.weight: max=0.133579, mean=0.024572
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.026054, mean=0.004577
features.0.1.bias: max=0.018044, mean=0.004417
features.1.0.weight: max=0.015836, mean=0.001067
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.016720, mean=0.004941
features.1.1.bias: max=0.016580, mean=0.005210
features.2.0.weight: max=0.003878, mean=0.000438
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.016510, mean=0.002464
features.2.1.bias: max=0.014511, mean=0.002989
features.3.0.weight: max=0.003463, mean=0.000160
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.015900, mean=0.002292
features.3.1.bias: max=0.012616, mean=0.001662
features.4.0.weight: max=0.002335, mean=0.000083
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.013443, mean=0.002709
features.4.1.bias: max=0.012340, mean=0.002030
features.5.0.weight: max=0.001214, mean=0.000047
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.003929, mean=0.000736
features.5.1.bias: max=0.005961, mean=0.001168
classifier.weight: max=0.025449, mean=0.001322
classifier.bias: max=0.017440, mean=0.003502

Epoch 34:
features.0.0.weight: max=0.075303, mean=0.014273
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.011644, mean=0.004479
features.0.1.bias: max=0.010373, mean=0.003175
features.1.0.weight: max=0.011936, mean=0.001020
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.014480, mean=0.004045
features.1.1.bias: max=0.009287, mean=0.003015
features.2.0.weight: max=0.004310, mean=0.000462
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.007839, mean=0.002714
features.2.1.bias: max=0.007451, mean=0.002370
features.3.0.weight: max=0.004077, mean=0.000207
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.009815, mean=0.002122
features.3.1.bias: max=0.006082, mean=0.001344
features.4.0.weight: max=0.003689, mean=0.000098
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.017492, mean=0.002171
features.4.1.bias: max=0.008625, mean=0.001446
features.5.0.weight: max=0.000937, mean=0.000045
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.004956, mean=0.001251
features.5.1.bias: max=0.004824, mean=0.001214
classifier.weight: max=0.015055, mean=0.002427
classifier.bias: max=0.008822, mean=0.002823

Epoch 35:
features.0.0.weight: max=0.178145, mean=0.029198
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.023910, mean=0.007042
features.0.1.bias: max=0.030870, mean=0.008230
features.1.0.weight: max=0.019492, mean=0.001727
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.023872, mean=0.005882
features.1.1.bias: max=0.023474, mean=0.006252
features.2.0.weight: max=0.015286, mean=0.000909
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.029149, mean=0.005717
features.2.1.bias: max=0.027778, mean=0.005174
features.3.0.weight: max=0.014858, mean=0.000403
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.031939, mean=0.004951
features.3.1.bias: max=0.024702, mean=0.003392
features.4.0.weight: max=0.006037, mean=0.000191
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.027424, mean=0.004458
features.4.1.bias: max=0.016864, mean=0.002988
features.5.0.weight: max=0.002358, mean=0.000093
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.009451, mean=0.001966
features.5.1.bias: max=0.008426, mean=0.002203
classifier.weight: max=0.033299, mean=0.003591
classifier.bias: max=0.015168, mean=0.005402

Epoch 36:
features.0.0.weight: max=0.053599, mean=0.011285
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.013393, mean=0.003236
features.0.1.bias: max=0.013284, mean=0.003216
features.1.0.weight: max=0.013364, mean=0.000858
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.010983, mean=0.003591
features.1.1.bias: max=0.008861, mean=0.002371
features.2.0.weight: max=0.006072, mean=0.000462
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.014116, mean=0.002958
features.2.1.bias: max=0.010811, mean=0.002372
features.3.0.weight: max=0.007580, mean=0.000232
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.013843, mean=0.002610
features.3.1.bias: max=0.007520, mean=0.001660
features.4.0.weight: max=0.003163, mean=0.000106
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.015016, mean=0.002099
features.4.1.bias: max=0.011248, mean=0.001474
features.5.0.weight: max=0.001657, mean=0.000046
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.006097, mean=0.001332
